Variable_1,Variable_2,Variable_3
0.8072365345785665,0.688908091247315,1.0874810656670695
0.045490080631097156,0.30124956181858953,0.15336923816889053
-0.2330920609844135,0.044060650435790744,0.1536213953307335
-1.198301144700787,-1.1076860619281457,-1.2200872601384425
0.19952407355863258,0.05192898021229175,-0.1618120543891138
0.46843911944564426,0.44964615904901345,0.57237973773024
-0.8311549842432792,-0.9253396395110931,-0.6772068425305291
1.1622040490995293,1.288529073622887,0.7141615667629448
-1.0972030464830342,-1.121425583068067,-0.7100722211171412
-2.1231003500424417,-2.1127124105586823,-1.7563606204392683
1.0397270908927005,1.1110984906047092,0.8250089965646615
-0.4033660381021075,-0.29141797236273764,-0.7803153928009954
-0.12602958531301514,-0.23420408181444025,0.025547138439233258
-0.8375167228250533,-0.8614236012403949,-0.5724071243519631
-1.6059627607174027,-1.4885745376890374,-1.4396073463310108
1.2552373747242185,0.9490026863342768,0.8432148437852767
-0.6888689838469215,-0.5847750593323298,-0.5623230843404056
1.6609524881479396,1.4545830537049929,1.9578796725803285
0.8073081862107286,0.398534074792265,1.0009720613224573
-0.31475814671745994,-0.3665265669624602,-0.4158757235936543
-1.0859024011268665,-0.6917720206760369,-0.8230300926820042
-0.732461986720457,-0.845050213721786,-0.7024139271889033
-1.2125231310951696,-1.2095684023250617,-0.8932540627857128
2.0871133595881854,1.7981871932086646,1.9963258291793957
0.16444123022982496,0.12645351056080203,0.6265003781465546
1.1502055425466322,0.7589644245615466,1.0398842352620892
-1.2673520490102275,-1.2976063821995605,-1.5809825327103657
0.18103512959700388,0.12453720683269143,0.14855617806386476
1.1778619388085783,1.1840952264473878,0.7291911447832209
-0.3350107619330159,-0.2006486611378269,-0.30087851383969466
1.0311144589217422,0.9768525413152318,0.9748068045366716
-1.0845679120057665,-0.9262563157213487,-0.650964870606257
-1.3634715446185843,-1.4213158551755676,-0.7611229862611335
0.37940061207813613,-0.042235868630702944,0.642398329845997
-0.3791764345725522,-0.6240153989594981,-0.4538127003460571
0.6420546892718314,0.6486855336152071,0.34109290680880544
-1.977887931520449,-1.6852842678220001,-1.6557938049576892
0.7122646354705182,0.4452487748237589,0.7506862677439802
2.5983039272693147,2.6730405873221246,2.5215964173953678
-0.024625981431480627,0.305614504416039,-0.12800297871265134
0.03414212890984157,-0.142072870855886,0.003555215115682093
0.17954948463867915,0.18003449979136593,0.05444327310219664
-1.8619757107917871,-1.4606134465479947,-1.8295301191085387
0.4261466396903099,0.681785962492836,0.5322877815755427
-1.6054097440159647,-1.399473013368444,-1.2865179188726952
-0.42767959812380435,-0.48160898791799434,-0.1684469301422365
1.242869549603737,1.2354415531961571,1.103096827405011
-0.7352169561000764,-0.5595731522458861,-0.5812183629970922
0.5012489895674,0.7958104160658566,0.67733735641201
1.0127390539563705,1.065387018785583,0.3933760573480022
0.2787408560959998,0.3507316497623437,0.023182637408712237
-1.3709484700946077,-1.241106179664708,-1.0463018898955678
-0.3324752753514139,-0.19169058410046214,-0.18069674255126883
1.959411342388286,1.3318176581852086,1.5613773251664378
-2.025045762997471,-1.769390033236529,-1.9505806906028669
-0.27578601386617546,-0.11903898133248603,0.11942200687341722
-0.5521080714881078,-0.8173262407878585,-0.7004033850926688
0.12074736309713868,-0.10170697397833559,0.26042768856259385
0.7482156171872304,0.296905042017922,0.20139161638314457
1.6086909680220534,1.554819713543121,1.2569455896308508
-0.2702323920091581,-0.07914073775750985,-0.08065214666571938
0.8123413299768204,0.4468992692102829,0.2647072764932697
0.49974014486517293,0.388971693365767,0.5093973119569617
0.4743472978718003,0.2267759112533732,0.6678399398170175
-0.5639239315264725,-0.397282219548687,-0.3083391517433256
-0.9973214687759007,-1.0912088062715832,-1.0755231376188887
-1.100043112620697,-1.1683633090502508,-1.1078661401291392
-0.7564372093991233,-0.5975064865283847,-0.4588075349119607
0.3216865758662266,0.7547375086448781,0.3567025345497673
0.7609493931283295,0.5218846247448254,0.9590802678395272
0.32346884785689517,0.1555980674636023,-0.06850532324372366
-0.5489550961957409,-0.5542880796569467,-0.8075964067655743
1.805970109932475,1.7425138109462655,1.3721851411849113
1.5188656236315399,1.4044615340024875,1.0428339738445789
-0.35400011275017335,-0.4475831938812942,-0.3950467340778408
-0.8234314059856659,-0.8326501727581931,-0.7011959776776951
0.13021495415796958,0.00665861362061608,-0.2622894327331047
1.2672986450543529,0.9206591027386071,0.9881731997673054
0.3327649772541171,0.4991836543516882,0.3325277270039494
0.5565487049100443,0.4268205878613489,0.29218695846541565
-0.21208012227562573,-0.08791098974801705,-0.23382404538640722
0.4562708952022307,0.2866027168636046,0.48921012246664797
1.5445444514561384,1.4114486857335566,1.3875555302141591
-0.23966878147771076,-0.0016431277741130457,-0.009231593913108571
0.14330773250787254,0.4252923144510847,0.37838892666820717
0.25381647654962736,0.4217238622711126,0.2997566121417413
0.2837253557710373,0.07441974966675655,0.15018268294232362
-1.4118888760712274,-1.5634230651395153,-1.1638958756514248
-1.8768686558738945,-1.6945937565549387,-1.4593407074647664
-1.0196550709218393,-0.8177461931671076,-0.5979971663168695
0.16794229540166816,0.4938682763556107,0.6557919707431739
0.5538561660032112,0.4818264875252605,0.5397013470839711
-0.5306745597736241,-0.31777382897805284,-0.4423010183220322
1.3772574828673068,1.2964643982038098,0.915328649694295
-0.1431759743261871,-0.37218494985742767,-0.6087006127575764
0.02031599823462459,0.14777192873895129,0.4978952728743767
-0.19396387055266243,-0.20027936951858993,0.29473086701211304
0.13402679274666512,0.2943125487331575,0.48450920724275304
0.7044740740436035,0.3602701716465913,0.6966168856840743
0.6656534379123312,0.7632154664850607,0.8383884156924883
-0.8984229406095902,-0.8326603674415625,-0.5621694802830997
1.5236637764785275,1.2695319414610973,1.2677285636123994
-1.0950264574269175,-0.6704536673608923,-1.123187906860968
0.07922701409061239,0.23621066680881078,0.009732031590476482
-0.2743965735223526,-0.0860164880356486,-0.19850578523142198
-1.0489916773184873,-0.971110971933504,-1.3381678972121949
-0.07512058797383152,-0.2997200601501472,0.12916695711484963
-0.7408137732923984,-0.9236957645494859,-0.6118237902774287
0.07290724327605223,0.00024412794962459794,-0.33487450558483156
0.403085961219367,0.08461197627435124,0.4480177102725795
1.4719293689732715,1.2301670801795053,1.2769448622081891
0.3073842186274145,0.2677988232165424,0.6694333897204224
-0.6112253403048249,-0.6200824679967675,-0.6973199001139638
-0.39161981071960156,-0.3129157744161762,-1.0202906473955706
0.13997810611456363,-0.33260943149447697,-0.08964026905109643
0.09346082946215117,0.24253897113875597,0.1793690635907686
1.4595892682284208,1.289758053833604,1.2749280930660816
1.3953529297569547,1.370319328365822,1.0171560782005504
-0.3589359262422613,-0.3969091294948176,-0.19935869347473129
-0.5486421281861983,-0.522288058167498,-0.5529433287144132
-2.5570546040678583,-2.523646509993631,-2.641743794502911
-0.5489204133222201,-0.4459210060333204,-0.58147651577166
-0.9780577060842837,-1.023064300334038,-0.33229413196412555
-0.3548244580948187,-0.26877308458763427,-0.1661023915293099
0.3915842423501111,0.524641342719893,0.26229075327730605
0.1771923291989879,0.1920983644293624,-0.05426456903170476
-0.02996800704754226,0.3654360993222718,-0.04376178376235433
0.1995821110885137,0.2638492565167603,0.27758238788587536
-0.12611777323099171,-0.12379022489532493,0.03397040916672088
0.19701893254347608,0.21771451784878132,0.1353850741066679
-3.2310550079193123,-2.873153876896442,-2.4784384156531125
-0.26929348975075423,-0.11474937140791633,-0.5057694788894681
-0.110850721053007,-0.2171106290601375,-0.302154174633239
-0.3412617162065858,-0.23742173932221877,-0.2155589987334539
-0.21794626210294177,-0.3812926081193717,-0.577831645323882
0.7033101178067301,0.6620180056942772,0.2533906876315364
-0.5981053313408254,-0.4060829449262632,-0.2878579891105062
2.200702099217128,2.1567160671559717,1.9307963116752345
0.6882969302220884,0.5458829424167642,0.4792074754727429
-0.006307250913872172,0.2358535100901593,-0.1625739796708741
-0.2066623031975665,-0.2289181787094952,-0.4151730056206716
-0.08652228638213517,-0.3171435210554422,-0.347223064338593
-0.9153070699439787,-0.8000031864011747,-1.1888330246894052
-0.09520253925800948,0.06092470672093092,-0.2584854308137787
0.2786835167270544,0.11109318234879309,0.5499864866614035
0.5795416155732297,0.24880269744530426,0.5264711194490741
0.5796897791443336,0.5219544503083652,0.29230592309192766
-0.27487754656593466,-0.26803112829114184,-0.37037528678510834
-1.4160822525219303,-1.4318814227349081,-1.1362261281613097
-0.6691026262334455,-0.33546822329459014,-0.5827376967798819
1.612193042812388,1.6144479092276374,1.384228760389374
0.8960583134099478,1.0078304509165785,0.10888638068284373
0.3696195863041741,0.07502246839438859,0.6031144506111641
-0.7612942447601239,-0.7418370311410187,-0.5967257640862038
0.003645154973777971,-0.09336017513473586,0.02267518582919948
-1.255668685662482,-1.205217256113686,-0.7645425331464446
-0.5519368756960736,-0.2923477819229783,-0.7749264789793913
-0.24520334168519506,-0.3341840454352337,-0.43282511335174356
-0.361639931865213,-0.4538142924947552,0.037080321107162584
0.956601931056012,1.067350897526837,0.6956405605062222
-1.4187259140354525,-0.9171283088459617,-1.3686125865485954
-0.8654322715151541,-0.5181463657030334,-0.9366412195829178
-1.3746879710222193,-1.4176504959103147,-1.4076351078962348
-1.237353212687854,-1.5210331865926354,-1.0023962726625035
0.12405589644664888,-0.04289352192492331,0.4083729762039544
-1.6004405330562717,-1.4662887274539569,-1.4756800632902798
0.7538687788376367,0.7429456567240377,0.723710488897466
-0.24681577694107554,-0.3231827918403598,-0.1387014756907572
0.06878833252597749,0.2910986456151038,0.07224205534199563
0.32257673799720377,0.4055827037030669,0.4784469083426205
-0.4341665202515911,-0.3883039306605104,-0.12347536285870678
1.0324797157533776,0.6465176371266206,1.204172782411174
-0.19434272672763503,0.05690862416241382,0.05036673582860726
0.59407025523907,0.5258488248813911,0.9560620312766223
-0.19911238275725224,-0.5341983075821096,-0.5299800797639546
0.2908743874249234,0.5072735569628362,0.18835065678483837
0.2796626701579614,0.6307217068613107,0.06914624041702333
0.2499699394555311,0.18016695780988362,0.005421631420105794
-0.9743078496209195,-1.080919514369291,-0.7253605475945505
0.43587577054744,0.6149946954564035,0.3810913069938882
-0.3189569890995958,-0.0008160165608842584,0.38677266655710035
0.630488030489918,0.7091719864216843,0.26474377169852154
-2.152493444412304,-2.3509114150026162,-2.34500789709415
-1.465116222054951,-1.4468488859055373,-0.8954562597203626
0.36344556213502865,0.14604224894884132,0.5189901985069156
1.8629275851052287,1.7897086950674364,1.4803931982919858
0.8350587468112366,1.0459780157067504,0.5768863344258002
-0.6824509341999805,-0.6119416828792076,-0.7751138109155009
-1.692052415377956,-1.5538049629157127,-1.2426504071914577
0.7426862211616183,0.3725884037398312,1.2208763627682355
-0.0805832220429508,-0.33866405862725496,-0.07655655474650414
0.5907042178943853,0.5325054994557141,0.15375765326868251
0.11529872221079104,0.3902726191989455,-0.07921350444786802
0.029642925120495236,-0.07184411083117867,-0.2965165825403104
2.958625445893176,2.5465501316160095,2.4213309142588915
-0.0061299610455789804,-0.22382432082458364,-0.3153512251291473
-0.15924520925326485,-0.39795480706920844,-0.07840218195872989
-0.12144867540402206,0.08171339838398549,0.19318757970232836
-0.5835367167076569,-0.5757892059575135,-0.6041817642209624
0.9901328947153126,1.0553617215839288,0.660784970113925
-0.3537543337813492,-0.6866160625675548,-0.1474802456782632
0.6359427056445893,0.5006078860768602,0.3105541563459945
0.2846030298135564,0.5569684617134103,-0.039866402742148366
1.2189858621324263,0.8646862836742075,0.9273971852283407
0.4201795969883613,0.17318799559535406,0.38422044899815083
-1.2133847809476472,-1.1174088332811705,-0.9254720227329094
-1.3264877850539407,-1.1955719126485058,-0.9401944282142071
1.4083691460769014,1.3251719222747154,1.3549480480333143
-0.6087108032644418,-0.571620709452026,-0.14154699258932146
-1.3206025797896521,-1.177001049342583,-0.7965182931436946
-0.6696185998697584,-0.601066016528521,-0.3717711287628206
1.2646252869680072,0.9544822261706252,1.4405515136536007
-1.4202129989485122,-1.3672399863442828,-1.877644048366982
-0.8664952037596095,-1.0481466462138593,-0.7781582816763064
-0.6668075087965194,-0.56271145697252,-0.5626688686241618
-1.2511898734731952,-1.3032847317525462,-1.1207196313053407
-1.1843273385116637,-0.9580883683951239,-1.038833063152942
-1.5181079752636586,-1.2615961658493886,-1.2631560208850083
-0.46118741313672207,-0.8359903525589301,-0.17175975396220536
-0.35490883174008503,-0.15248935894845256,-0.093864230733566
-0.6825381542033059,-0.47833974837923054,-0.34265615279301553
-1.653697838967641,-1.4667881456106335,-1.0258186242290876
1.2533359468559955,0.6893927237770326,1.346946933647895
-1.3290788291721605,-1.5712019127320938,-1.3130147595361525
0.27803371202287097,0.40921852949464527,0.08503565510906161
-1.0747665931188752,-1.0701107888626686,-1.1196898613682278
0.6683168667415277,0.6597658107332138,0.4860164383082228
0.9558323551671646,0.29465618272757677,1.0999131426972082
-0.8776135866276552,-0.6942501010082481,-0.8853952113691432
-1.923715729697126,-1.8786514363701887,-1.5023567785200636
0.6957873191396077,0.47277603719692185,0.3278011059655089
1.8758005467136352,1.8832740057829713,1.536044155008598
0.415694539892434,0.3015706078032516,0.34101368290020445
0.16054442147971804,0.2153619996083631,0.5983556351771484
0.8197606096101892,0.5667580823018962,0.1653452204072261
0.7650548459970179,1.077726145034271,0.8038175684425833
-0.8289888337610103,-0.9083613764090878,-0.3754226629368831
-0.6591513106966477,-0.43534440936904645,-0.7876253508637445
0.6111235500559109,0.4443400436906335,0.32068841331920983
-0.14401334748029268,-0.0999674379295641,-0.4161959566772118
1.3166055958635523,1.144762737648589,1.4401935830078592
-0.7043421471287583,-0.6858533836539809,-0.7387809840701859
0.7506099168684812,0.6131627907657398,1.0201830945680679
0.3426379813692278,0.12680946979153754,0.583914098148126
-0.12643756370963435,-0.03621111359247238,0.04166664216651038
1.1759107718346071,1.1028912760225398,1.005291547175052
0.6800715328674297,0.5991882476540003,0.3874328022397912
-1.004967153382104,-0.6410481454710002,-0.6925172195729772
0.6402186804198472,0.7420404167611121,0.4376317508854793
1.374990631494199,1.0968083132093103,1.4292286878421816
-0.13044468898462372,-0.09261208511398522,-0.29404321889483465
-0.24865585038497331,-0.013565095086258416,-0.4603245208468788
-0.6696471476435246,-0.6282045381484641,-0.44275359469881537
-0.013603885675351006,-0.00913911972752807,-0.21146575555428287
0.68620068605291,0.5371434908892392,0.1616505254758271
-0.8176682995787476,-0.831383913623316,-0.738035752418712
-1.34635756073724,-1.038029238517282,-0.7689521171190881
-0.37574991098192634,-0.29423876545134503,-0.18471903965935768
-1.37972497865875,-1.1152930379290777,-0.9998352713332095
0.5232184412826316,0.503061146227625,0.4328157884103109
-0.4266897699938011,-0.4769692948296173,-0.6634935692318171
-1.7554018445508066,-1.791356535496696,-0.9459967137147726
-0.3486075147385099,-0.3826154922532281,0.015566762261472633
-0.19261498579409048,-0.061889882278656314,-0.30926899481193454
0.4491356133597169,0.4919710043191916,0.7959620003185677
-0.14536354315421035,-0.45121972713079783,-0.060806343566116486
1.8687264568398085,2.04270863514583,1.6660411802557205
-0.5187038515389994,-0.5947140646849174,-0.42856946836317006
-0.06239854858230655,-0.07425388197002367,-0.18348725342032132
-0.10291061426267058,-0.05025499338169539,-0.04015958582274249
-0.28262838440702354,0.07913599401658405,-0.42758227967924367
0.14242558501294,-0.03936880885419489,-0.3733248615102975
0.5412312971976727,0.3245183440748437,0.47318104113841813
1.3400987035364347,1.008726863886713,1.0130308367634813
-1.5692561273944634,-1.3675656611867273,-1.228419524004964
-0.5103428738061208,-0.34725938412278023,-0.541344410122738
-0.4477714253522432,-0.36846819611637016,-0.40921851771998824
0.937850297361706,1.2136433347112816,1.4389816347400215
-0.3566630610733439,-0.3887389348336233,-0.08601199733000392
-1.8951755930793188,-1.6632085550629263,-1.2260105611388163
0.0877304638665764,-0.2770234951606902,-0.0141627535458438
-0.03368923154093914,-0.505124889233183,-0.021617892849866302
0.17975156577131524,0.26597362801949387,-0.04043338068655242
-1.040162880979482,-0.8314271625932861,-0.72912827477867
1.7190346810845034,1.3158633184313424,1.3009116216777392
-0.32385978378534624,-0.30436862319072217,0.0579608384475746
-0.18829685849366687,-0.04878027035060874,0.4619717878245917
-0.9000085698091608,-0.8719971609988997,-0.8892202885945941
-0.9310020038747236,-1.0018441952874457,-0.7632390592403014
-1.2227369597487854,-1.1150949075560477,-1.0689501196373907
-0.3933108517811569,0.04478599034880626,-0.08045782905705107
-0.957581838756634,-0.6999867130528415,-0.785326050961014
2.0564673412252215,1.762957209697471,2.2469810968645
-1.8884923803868152,-1.520634244343325,-1.5633820568734136
-1.1283305481817938,-0.9614109717502888,-1.2885533947211885
-0.40141442845701475,-0.34595240270769545,-0.2760302149538504
0.6734912780983248,0.6735559050799748,0.4214095181669636
-0.41375688138006245,-0.3040099770936954,-0.6152454115815428
0.6759633930029775,0.345572790341341,0.608356159245871
-0.9868038892903219,-0.8361818759089893,-0.6970126130777714
0.05929113389470675,-0.01641315678562267,0.11431691995452575
1.7440410870108336,1.5600304371488676,1.1391257878930012
-0.9677443956994779,-1.0570735854547992,-0.9700743129153788
0.4195676758953945,0.45554527087371444,0.4554623371614095
0.2069275192832601,0.22636111740243114,0.058020702416432327
-2.25153498598787,-2.0321418221951357,-1.505487417751655
-0.5889705464706788,-0.476751783823492,-0.4059072755865617
1.1311519053059893,1.08908334249217,0.5062791761664414
0.1350776724846987,0.3060976680056595,0.11895719037635437
-1.2122689628960637,-1.3795281876340144,-1.203351970846531
0.6907772729156428,0.9571163031005581,0.6109000312007684
-0.4791229453143527,-0.41782412733020846,-0.19764593501837824
0.36005072808083677,0.24773442153003067,-0.16589745888940166
0.3769201144376306,0.5179197864662782,0.04108648130486503
-1.1186956011455729,-1.0187277403955264,-1.0531806669476862
0.7898280347342986,1.043111421487556,0.7974351567234583
-1.007508801235176,-0.8653858517873696,-0.4990380160312957
-1.30578586634164,-0.9794410713602341,-0.8018901654105276
-0.882828987722037,-0.7867825758769511,-1.0823197767302724
-0.3460900338631944,-0.37813003319603256,-0.1794703689825284
0.10940315644126239,0.23778892272552643,0.17711068713650613
-0.77258373237244,-0.39509333760078535,-0.6967450446528504
0.7448193123951158,0.9138549020085288,0.7901746041025068
0.2514641840435942,0.35768263116681165,0.036413399261855744
-0.6947982151055028,-0.45545066927242683,-0.6694085912603557
0.8889929175948555,1.0058897125747719,1.0757267758953448
1.1610683576464835,1.2518416127825267,1.1437539443133475
-0.09868469680951346,0.13674313625307183,-0.7248362237467415
-0.21498304496389087,-0.5863395577699039,-0.16468459553927695
-1.7737713532563517,-1.7323834791236223,-1.7650908585686786
-0.4075125923914689,-0.20929425145787112,0.07167588416430493
-0.2915067125653651,-0.11579594812963837,-0.004043004611309575
0.24537940725969198,-0.17817425034455628,0.1409255590142427
-0.16842643163047274,-0.2024981068730344,0.10619933274047458
0.24402693814049461,-0.09895102475881848,0.06287959279436103
1.5340902893038646,1.1253943924121024,1.5339640227720681
-0.5299140986336766,-0.4660210910911995,-0.36881473790049074
-0.49097228256584685,-0.5688829200059686,-0.23128671249491375
-1.3091653143025817,-1.276284018516662,-1.4835098491772785
-0.008660466741585568,-0.0945735428554301,0.07560744826893391
0.9768129824696102,0.9279338001489039,0.6324163253588693
-1.7510703491923696,-1.4116213344039494,-1.603566709149272
-0.6658569670193876,-0.7891132547866151,-0.6429397170240795
0.03594050250391853,-0.002450706230534075,-0.041038673261777125
0.8501028835244372,0.8237244503104185,0.6062773827433001
0.38287023902686523,0.28463883990828587,0.3419041422476344
0.3254636281821306,0.43999259575520144,0.3335513765069712
-0.2243127859709009,-0.19368993010812585,-0.3864615516593321
0.4818742570187152,0.673257016695674,0.32139183856123643
1.014303883533461,0.6994494598680865,0.9027331480588058
-1.7089917765492033,-1.0395915819172492,-1.1136792188305322
0.7285354008351337,0.5347214954323766,0.49765203533588664
-0.09875980586671322,0.19144333558824028,0.20124021591331573
-0.5299888642145143,-0.24878460952406986,-0.7286440443946529
-2.443075785879315,-1.8612526797915816,-2.276740117827864
-1.3803513236542992,-1.0831294742242505,-1.0879754820077316
1.6980589922472507,1.3881923818117996,1.5805679842204552
-0.6885485324635544,-1.2119065382841216,-0.8193888278638366
-1.084768771253082,-1.1249463390590164,-1.199211197599726
-0.45642595614359244,-0.1948927288151239,0.09218813506565882
-0.7451472218585933,-0.6234675387494085,-0.5925429700083096
0.1243586326189154,-0.09320017312946602,-0.09100777571521496
1.5169736782466114,1.122018669133468,1.426979512923362
-0.5866159508522137,-0.7610367487976352,-0.15728525567053875
0.15429005055187112,0.043347630205418625,0.44059203180997675
-1.1472371412402353,-1.0628548773968358,-1.3079097116819258
1.520166442206532,1.6742556744190868,1.121367287559123
0.18904344241411,0.22730476346209733,-0.03472796806118625
-1.0818191232906198,-1.0917003030830235,-0.8476675828413267
0.9043062201346425,0.8895176232715629,0.7576751062771775
1.1999876485826133,0.9207521309859362,0.7255715654498772
0.16145636340763547,0.44553679730100443,-0.03277554943966357
-1.639396967540776,-1.7764637524280815,-1.5494608781328363
1.7851688135164747,1.724385905195565,1.1738351215983767
0.3101225206265262,0.009135304076600959,0.5826300879514508
1.1704542973614533,0.9690767046371203,0.9481929166339153
-0.5508932051171423,-0.3669440384270002,-0.5743303648800401
-0.39862392473390046,-0.26977340743863154,0.008798865245270404
0.11045310929056538,0.05695836416009803,-0.2527376866319268
1.11340167803588,1.0216377987234924,1.0836774639364508
0.14299002816716133,-0.18145935282009132,0.48851332573310197
-1.2568338125336815,-1.432421492098467,-0.8823428357429951
0.26198919678334104,0.34488730227562037,0.7684421722169144
1.6295341945107669,1.8227897662405477,1.2641926519612887
0.06580628246283132,0.2256710790518061,-0.029135681473914536
0.12938552377648257,0.16703900433913466,0.1250215886954713
-1.2625437427838198,-0.9365125645942367,-1.0204902159362756
-1.4029890877228395,-1.2341345128031709,-1.3934752173839295
-0.6376921388132418,-0.392962740777248,-0.35112080984583793
-0.32651764661872357,-0.2139774270181246,-0.41058318539396
0.10406073501027997,0.1178798651188527,-0.05468278362211551
0.16595697447417668,-0.16606994376873005,-0.22035130478809575
1.6019076510169283,1.5155617468331326,1.7356262604559878
0.05868743844990988,0.12475740239838043,0.1524933326284276
1.0644226884109076,1.1117761912964588,0.8234819034871445
-0.03932933464491537,-0.06044157210842792,-0.3918788562943157
1.448903611625761,1.3696722841704472,1.597101467240661
-1.8703974787472009,-1.7847424417147295,-1.6966726094177198
-0.5987317666784293,-0.2246795679054443,-0.5920104454240889
0.9830333962592408,0.78285884465889,0.8460631119964294
-0.17159600525671556,-0.2682287392910522,0.13032820157108796
0.9315296133879658,0.8479720907576356,1.0275145930743517
0.38506610277727105,0.012006490829395589,0.2826259597493286
0.9458769837130342,0.675873424924193,1.0317152777504943
0.6130677280288434,0.22953602976271337,0.6007050665598742
0.6736489338137502,0.9371739563176669,0.2789744254358444
1.49245538715155,1.4251325531734849,1.0863697880961665
0.9864740187009399,0.780344890104365,0.8165674200896653
0.9938067071364096,0.6992295928118344,0.7271196371069522
0.020418758785576606,0.43400599548520685,0.03630114060129355
-0.5818502098168723,-0.8475117718358014,-0.49796287152216673
-0.6595600882722964,-0.5906029834473401,0.19242310145297326
0.7509445971896803,0.9406519224355034,0.5533974743014491
-2.4384605640450236,-2.3199759645153284,-1.852098946509732
-1.3071781883042857,-1.3750043154082476,-1.2920744198270724
-0.96325368587879,-1.1303062935714863,-0.7443164907157257
-0.24762137869361706,-0.05594216624073439,-0.47823592710028284
-2.631438036808334,-2.510592855349134,-2.066837684282349
1.2587213025893325,0.941271380767517,0.9505670017694927
0.6001752363295938,0.19058629043205488,0.3898699884761282
1.9845823984585664,1.6544556354318065,1.6419679988415075
1.062214468922782,1.1148598160555454,0.6959262158573487
1.030379331152028,1.0509032113526229,1.4224424474587731
2.2506760310308676,2.015378309168282,2.2704511559386655
-0.5709580868574299,-0.629576513882992,-0.19136369369059703
-1.5034583992493944,-1.4968922610645703,-0.8747467872076148
-0.23235739649273984,-0.5068538276326342,-0.22627218566179852
-0.8249920538471605,-0.6700947925124989,-0.33925564693332994
-0.25684536102444716,-0.20953652521548286,-0.2805230137653539
-1.0502189902580903,-0.9640886468897902,-1.209882332133858
